File	Readable Path	Element tag	Value
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1009.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	4 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1080.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	39 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1101.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	32 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1017.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	548 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1496.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	3 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/974.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	9 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/587.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	6 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/587.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='handDesc'][1]/*[local-name()='summary'][1]/*[local-name()='p'][1]	p	Sparsely dotted; rare vowel marks (e.g. fol. 2r); occasional šaddas , maddas; more regular vocalization of fatḥa tanwīn. Occasional Tiberian vowel signs for Hebrew written in Arabic script (e.g. fol. 1r, l. 1; 6r, l. 8); Divine Name written as ادوناي;  occasional ihmāl-marks; circled dot at the end of chapters and chapter headings (e.g. fol. 1r, ll. 7, 12; 14r, ll. 5, 9).
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/340.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	100 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1037.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	15 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/995.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	8 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/589.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	21 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1309.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	8 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1540.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	6 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1098.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	98 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/567.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	40 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/411.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	4 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1363.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	2 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/970.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	16 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/348.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	"fol. 94 [only 2 fols. on
                                    ktiv]"
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1323.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	fols. 47.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/407.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	2 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1456.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	25 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1189.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	8 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1218.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	117 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1192.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	6 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/929.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	7 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1260.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	4 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1209.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	30 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/514.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	134 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/417.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	63 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/483.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	190 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/990.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	2 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1268.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	4 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/528.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	134 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1449.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	49 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1134.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	1 fol.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/366.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	28 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/977.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	1 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1153.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	2 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/794.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	4 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/771.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	6 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1133.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	6 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1271.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	4 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/304.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	18 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1151.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	16 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/588.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	8 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/827.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	1 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1473.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	5 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/871.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	fols. 47- 48.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/571.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	4 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1458.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	95 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/720.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	16 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/961.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	1 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1114.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	6 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1028.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	21 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1250.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	107 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/723.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	2 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/476.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	fols. 20r-67v
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/837.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	2 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1164.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	6 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1050.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	25 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/320.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	8 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1163.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	6 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1006.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	23 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/993.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	60 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/825.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	fols. 6-7
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/1301.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	8 fols.
/home/rostam/Documents/Majlis/majlis-data/data/manuscripts/tei/904.xml	/*[local-name()='TEI'][1]/*[local-name()='text'][1]/*[local-name()='body'][1]/*[local-name()='listBibl'][1]/*[local-name()='msDesc'][1]/*[local-name()='physDesc'][1]/*[local-name()='objectDesc'][1]/*[local-name()='supportDesc'][1]/*[local-name()='extent'][1]/*[local-name()='measure'][1]	measure	10 fols.
